Product Name,Price,Quantity Available,Specifications
Օդանցքի ցանց 300x300 3030MC,2800,2,"Չափսեր` - 300 x 300 մմ․, Խորություն` - 8 մմ., Գույն` - արծաթագույն, Հումք` - մետաղ"
Օդանցքի ցանց 250x250 2525MC,2100,5,"Չափսեր` - 250 x 250 մմ․, Խորություն` - 8 մմ., Գույն` - արծաթագույն, Հումք` - մետաղ"
Օդանցքի ցանց 200x200 2020MC,1400,7,"Չափսեր` - 200 x 200 մմ․, Խորություն` - 8 մմ., Գույն` - արծաթագույն, Հումք` - մետաղ"
Օդանցքի ցանց 150x150 1515MC,1000,7,"Չափսեր` - 150 x 150 մմ․, Խորություն` - 8 մմ., Գույն` - արծաթագույն, Հումք` - մետաղ"
Օդանցքի ցանց 300x300 3030ME,3100,3,"Չափսեր` - 300 x 300 մմ․, Խորություն` - 8 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Օդանցքի ցանց 250x250 2525ME,2450,5,"Չափսեր` - 250 x 250 մմ․, Խորություն` - 8 մմ., Գույն` - սպիտակ, Հումք` - պլաստիկ"
Օդանցքի ցանց 200x200 2020ME,1750,5,"Չափսեր` - 200 x 200 մմ․, Խորություն` - 8 մմ., Գույն` - սպիտակ, Հումք` - պլաստիկ"
Օդանցքի ցանց 150x150 1515ME,1150,7,"Չափսեր` - 150 x 150 մմ․, Խորություն` - 8 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Օդանցքի ցանց 250x250 2525R,1850,8,"Չափսեր` - 250 x 250 մմ․, Խորություն` - 16 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Օդանցքի ցանց 208x208 2121R,1150,10,"Չափսեր` - 208 x 208 մմ․, Խորություն` - 16 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Օդանցքի ցանց 183x253 1825R,1200,9,"Չափսեր` - 183 x 253 մմ․, Խորություն` - 16 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Օդանցքի ցանց 150x150 1515R,800,10,"Չափսեր` - 150 х 150 մմ․, Խորություն` - 16 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 300x400 LT3040P,3600,4,"Չափսեր` - 300 x 400 մմ․, Խորություն` - 10 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 300x300 LT3030P,3200,4,"Չափսեր` - 300 x 300 մմ․, Խորություն` - 10 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստիկ դետալ դռնակ 200x300 LT2030P,2400,5,"Չափսեր` - 200 х 300 մմ․, Խորություն` - 10 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 296x496 L3050R,4900,7,"Չափսեր` - 296 x 496 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 396x596 L4060R,8800,4,"Չափսեր` - 396 x 596 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 396x496 L4050R,6400,6,"Չափսեր` - 396 x 496 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 396x396 L4040R,4800,6,"Չափսեր` - 396 x 396 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 346x346 L3535R,4400,8,"Դռնակի չափսեր` - 346 х 346 մմ․, Ընդհանուր չափսեր` - 368 х 368 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 296x596 L3060R,6400,7,"Դռնակի չափսեր` - 296 x 596 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 296x396 L3040R,3600,6,"Դռնակի չափսեր` - 296 х 396 մմ․, Ընդհանուր չափսեր` - 318 х 418 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 296x296 L3030R,2450,5,"Դռնակի չափսեր` - 296 х 296 մմ․, Ընդհանուր չափսեր` - 318 х 318 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 246x396 L2540R,2950,5,"Դռնակի չափսեր` - 246 х 396 մմ․, Ընդհանուր չափսեր` - 268 х 418 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 246x296 L2530R,2150,7,"Դռնակի չափսեր` - 246 х 296 մմ․, Ընդհանուր չափսեր` - 268 х 318 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 246x246 L2525R,1950,7,"Դռնակի չափսեր` - 246 x 246 մմ․, Գույն` - սպիտակ, Հումք` - սպիտակ"
Պլաստիկե դետալ դռնակ 196x396 L2040R,2200,5,"Դռնակի չափսեր` - 196 х 396 մմ․, Ընդհանուր չափսեր` - 218 х 418 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստիկ դետալ դռնակ 196x296 L2030R,1850,7,"Դռնակի չափսեր` - 196 х 296 մմ․, Ընդհանուր չափսեր` - 218 х 318 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 196x246 L2025R,1750,6,"Դռնակի չափսեր` - 196 х 246 մմ․, Ընդհանուր չափսեր` - 218 х 268 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 196x196 L2020R,1700,5,"Դռնակի չափսեր` - 196 х 196 մմ․, Ընդհանուր չափսեր` - 218 х 218 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 146x296 L1530R,1600,6,"Դռնակի չափսեր` - 146 х 296 մմ․, Ընդհանուր չափսեր` - 168 х 318 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 146x196 L1520R,1450,8,"Դռնակի չափսեր` - 146 х196 մմ․, Ընդհանուր չափսեր` - 168 х 218 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դետալ դռնակ 146x146 L1515R,1250,4,"Դռնակի չափսեր` - 146 x146 մմ․, Ընդհանուր չափսեր` - 168 x168 մմ․, Գույն` - սպիտակ, Հումք` - պլաստիկ"
Պլաստմասե դռնակ 3030DF 300x300,3650,9,"Չափսեր` - 300x300 մմ․, Հումք` - պլաստիկ"
Պլաստմասե դռնակ 3040DF 300x400,4500,5,"Չափսեր` - 300x400 մմ․, Հումք` - պլաստիկ"
Պլաստմասե դռնակ 2030DF 200x300,2950,7,"Չափսեր` - 200x300 մմ․, Հումք` - պլաստիկ"
Մետաղյա աղբաման 5լ Սիրիուս 801205,4700,1,Տարողություն` - 5 լ․
Մետաղյա աղբաման 12լ Հերմես 801312,6700,2,Տարողություն` - 12 լ․
Մետաղյա աղբաման 4լ Հերմես 801304,3200,1,Տարողություն` - 4 լ․
Մետաղյա աղբաման 4լ Հերմես 801304,3200,1,Տարողություն` - 4 լ․
Պլաստիկ աղբաման 16լ Բրունո 841116,7750,2,Տարողություն` - 16 լ․
Պլաստիկ աղբաման 5լ Բրունո 841105,3800,1,Տարողություն` - 5 լ․
Պլաստիկ աղբաման 16լ Բրունո 841116,8000,1,Տարողություն` - 16 լ․
Պլաստիկ աղբաման 5լ Բրունո 841105,3800,1,Տարողություն` - 5 լ․
Պլաստիկ աղբաման 5լ Ալեքս 801105,4000,1,Տարողություն` - 5 լ․
Պլաստիկ աղբաման 14լ Ալեն 801114,5900,2,Տարողություն` - 14 լ․
Պլաստիկ աղբաման 14լ Ալեն 801114,5900,1,Տարողություն` - 14 լ․
Պլաստիկ աղբաման 5լ Ալեքս 801105,4000,1,Տարողություն` - 5 լ․
Հեղուկ օճառաման FALA 69390,3150,1,"Չափսեր` - 241x100x122 մմ․, Տարողություն` - 500 մլ․"
Հեղուկ օճառաման FALA 69395,2700,3,"Տարողություն` - 330 մլ․, Տրամագիծ` - 55 մմ․, Բարձրություն` - 275 մմ․"
Հեղուկ օճառաման FALA 69396,2300,3,"Տարողություն` - 330 մլ․, Տրամագիծ` - 55 մմ․, Բարձրություն` - 275 մմ․"
Հեղուկ օճառաման FALA 69397,3300,3,"Տարողություն` - 330 մլ․, Տրամագիծ` - 55 մմ․, Բարձրություն` - 275 մմ․"
Դարակ անկյունային 1 տեղ պլասմասե POTATO P331-1,1650,2,"Լայնություն` - 250 մմ․, Բարձրություն` - 35 մմ․, Տեսակ` - անկյունային"
Մոպ հատակի և ապակու ջրով 118սմ LUND 67162,7500,1,"Երկարություն` - 118 սմ․, Բռնակի խողովակի տրամագիծ` - 22 մմ․, Կոնտեյների տարողունակություն` - 350 մլ․, Խողովակների հաստություն` - 0,7 մմ․, Ծածկույթի տեսակ` - միակողմանի, Վերին նյութ` - միկրոֆիբր, Քարթրիջի չափս` - 260x70 մմ․"
Մոպ հատակի երկկողմանի ջրով 118սմ LUND 67161,6900,1,"Երկարություն` - 118 սմ․, Բռնակի խողովակի տրամագիծ` - 22 մմ․, Կոնտեյների տարողունակություն` - 350 մլ․, Խողովակների հաստություն` - 0,7 մմ․, Քարթրիջի չափս` - 410x130 մմ․, Ծածկույթի տեսակ` - երկկողմանի, Վերին նյութ` - միկրոֆիբր"
Ձեռնոց մեկանգամյա օգտագ կապույտ M UNIPACK T202,1450,10,"Չափս` - M, Քանակ` - 100 հատ, Գույն` - կապույտ"
Ձեռնոց մեկանգամյա օգտագործման կապույտ L UNIPACK T202,1450,10,"Չափս` - L, Քանակ` - 100 հատ, Գույն` - կապույտ"
Ձեռնոց մեկանգամյա օգտագործման կապույտ XL UNIPACK T202,1450,12,"Չափս` - XL, Քանակ` - 100 հատ, Գույն` - կապույտ"
Ձեռնոց մեկանգամյա օգտագործման կապույտ S UNIPACK T202,1450,10,"Չափս` - S, Քանակ` - 100 հատ, Գույն` - կապույտ"
Աղբաման մետաղական 12լ UNIPACK G44,11200,5,Տարողություն` - 12 լ․
Աղբաման մետաղական 8լ UNIPACK G37,9000,5,Տարողություն` - 8 լ․
Աղբաման օֆիսի մետաղական G3 UNIPACK,350,5,Չափսեր` - 26x28 սմ․
Կտոր միկրոֆիբրա 30*40 UNIPACK T190,650,1,Չափսեր` - 30x40 սմ․
Տռոս կոյուղու 9մմ-5մ VOREL 55544,3200,4,"Երկարություն` - 5 մ․, Տրամագիծ` - 9 մմ․"
Ձող փայլեցնող գործիքի համար YATO YT-82332,15800,1,Երկարություն` - 800-1500 մմ
Ձագար նեղ երկար 120մմ YATO YT-0693,900,2,"Երկարություն` - 455 մմ․, Տրամագիծ` - 120 մմ․"
Անջատիչ զանգի IEK OKTAVA EVO13-K01-10-DC 3374,700,4,
Սավոկ սոֆտել 3837,750,9,
Կտոր միկրոֆիբր դեղին 30*30 144-18,300,6,"Չափսեր` - 30x30 սմ․, Նյութ` - Միկրոֆիբեր"
Կտոր միկրոֆիբր 144-12,200,13,"Չափսեր` - 30x30 սմ․, Նյութ` - Միկրոֆիբեր"
Կտոր միկրոֆիբրա մեծ 27-245,650,1,"Չափսեր` - 40x40 սմ․, Նյութ` - Միկրոֆիբեր"
Կտոր երկկողմանի կախիչով 30*40 144-20,450,87,"Չափսեր` - 30x40 սմ․, Նյութ` - Միկրոֆիբեր"
Կտոր G130012 118-103,400,10,Չափսեր` - 30x40 սմ․
Մոպի պահուստ 119-5,450,6,Նյութ` - Միկրոֆիբեր
Մոպի պահուստ 119-2,650,2,Նյութ` - Միկրոֆիբեր
Մոպի պահուստ 118-148 A130086-H,1400,5,Նյութ` - Միկրոֆիբեր
Մոպ ֆռացող 119-69,1300,4,Նյութ` - Միկրոֆիբեր
Մոպ քամովի 119-10,2250,1,
Մոպ ջրահեռացուցիչ 118-85 K130048,6600,2,Նյութ` - Պլաստիկ
Մոպ թելիկներով 118-138 A130086,1950,5,Նյութ` - Միկրոֆիբեր
Մոպ ավել A130027 118-109,2200,3,
Ձեռնոց ռեզինից LIAO H130021 118-14,600,5,Չափս` - Լ
Դույլ մոպով 119-31,4950,4,
Դույլ մոպով 118-112 T130032,19600,1,"Լայնություն` - 28 սմ․, Բարձրություն` - 28 սմ․, Երկարություն` - 46 սմ․"
Ավել գոգաթիակով C130024 118-162,2300,3,
Ավել գոգաթիակով C130021 118-161,2000,3,
Ավել գոգաթիակով C130020 118-125,2450,2,
Դանկրատ ակերով 5տ․ VOREL 87245,4750,3,"Քանակ` - 5 կտոր, Առավելագույն քաշ` - 5 տոննա"
Ձագար շարժական ցանցով 270մմ YATO YT-0697,2200,1,Տրամագիծ` - 270 մմ․
Ձագար թեք 240մմ YATO YT-0696,1250,2,Տրամագիծ` - 240 մմ.
"Դույլ՝ կարմիր, VILEDA",7000,2,
"Ձեռնոց՝ small , VILEDA SENSITIVE",1250,13,Չափս` - S
"Ձեռնոց՝ medium, VILEDA SENSITIVE",1050,13,Չափս` - M
"Ձեռնոց՝ large, VILEDA SENSITIVE",1050,11,Չափս` - L
"Հատակ լվանալու հավաքածու՝ դույլ և խոզանակ, VILEDA MOCIO",4200,4,"Ծավալ` - 12 լ․, Ձողի երկարություն` - 126 սմ․, Գլխիկ` - 25 սմ․, Դույլի բարձրություն` - 26 սմ․, Դույլի լայնություն` - 25 սմ․"
Լվացքի չորանոց VILEDA UNIVERSAL,17500,4,"Չափսեր` - 199 x 55 x 93 սմ, Պարանի երկարություն` - 18 մ․"
"Դույլ՝ մոխրագույն, VILEDA",4200,1,Տարողություն` - 12 լ․
Արդուկի սեղան VILEDA Perfect 2in1 Green,49000,1,"Սեղանածածկի երկարություն` - 122 սմ․, Սեղանածածկի լայնություն` - 44 սմ․, Բարձրություն` - կարգավորվող՝ 75-95 սմ․, Քաշ` - 6 կգ․"
Արդուկի սեղան VILEDA BRAVO PLUS,35950,1,"Սեղանածածկի երկարություն` - 120 սմ․, Սեղանածածկի լայնություն` - 38 սմ․, Բարձրություն` - կարգավորվող՝ 80-97 սմ․, Քաշ` - 6 կգ․, Առավելագույն ծանրաբեռնվածություն` - 20 կգ․"
