Product Name,Price,Quantity Available,Specifications
Պլասմասի մաքրող նյութ նարինջի հոտով KERRY KR-906-3,2100,6,"Քաշ` - 650մլ, Հոտ` - Նարինջ, Էֆֆեկտ` - Փայլուն, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ խնձորի հոտով KERRY KR-906-2,2500,6,"Քաշ` - 650մլ, Հոտ` - Խնձոր, Էֆֆեկտ` - Փայլուն, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ լիմոնի հոտով KERRY KR-906-1,2500,7,"Քաշ` - 650մլ, Հոտ` - Լիմոն, Էֆֆեկտ` - Փայլուն, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ վիշնյայի հոտով KERRY KR-905-9,1500,10,"Քաշ` - 335մլ, Հոտ` - Վիշնյա, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ մարգագետնային թարմության հոտով KERRY KR-905-7,1350,7,"Քաշ` - 335մլ, Հոտ` - Մարգագետնային թարմություն, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ հատապտղային հոտով KERRY KR-905-6,1500,8,
Պլասմասի մաքրող նյութ անանասի հոտով KERRY KR-905-4,1350,5,"Քաշ` - 335մլ, Հոտ` - Անանաս, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ նարնջի հոտով KERRY KR-905-3,1350,10,"Քաշ` - 335մլ, Հոտ` - Նարինջ, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ խնձորի հոտով KERRY KR-905-2,1650,3,"Քաշ` - 335մլ, Հոտ` - Խնձոր, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ լիմոնի հոտով KERRY KR-905-1,1650,9,
Մաքրող և թարմեցնող նյութ կաշվե սրահի KERRY KR-581,2300,4,Քաշ` - 500մլ
Հոտերի չեզոքացնող և թարմեցնող նյութ KERRY KR-518,1450,6,Քաշ` - 500մլ
Պլասմասի մաքրող նյութ ծովային թարմության հոտով KERRY KR-505-10,1850,6,"Քաշ` - 500մլ, Հոտ` - Ծովային թարմություն, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ վիշնյայի հոտով KERRY KR-505-9,1650,7,"Քաշ` - 500մլ, Հոտ` - Վիշնյա, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ վանիլի հոտով KERRY KR-505-8,1250,2,"Քաշ` - 500մլ, Հոտ` - Վանիլ, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ անանասի հոտով KERRY KR-505-4,1850,5,"Քաշ` - 500մլ, Հոտ` - Անանաս, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլասմասի մաքրող նյութ նարնջի հոտով KERRY KR-505-3,1550,4,"Քաշ` - 500մլ, Հոտ` - Նարինջ, Էֆֆեկտ` - Մատվի, Պահպանման ժամկետ` - 5 տարի"
Պլամասի մաքրող նյութ խնձորի հոտով KERRY KR-505-2,1200,6,
Հեղուկ օճառ ձեռքերի KERRY KR-198-1,1500,1,
Մաքրող նյութ կտորի համար KERRY KR-977,2250,4,
Մաքրող նյութ կտորի համար KERRY KR-575,1800,3,
Մաքրող նյութ կաշվի համար KERRY KR-281-1,1250,6,
