Product Name,Price,Quantity Available,Specifications
Փչովի ապակու դեկերատիվ կանաչ KUDO KU-9033,1700,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Կերամիկա, ապակի, Ամբողջական չորացում` - 2 ժամ"
Փչովի ապակու դեկորատիվ ներկ երկնագույն KUDO KU-9032,1700,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Կերամիկա, ապակի, Ամբողջական չորացում` - 2 ժամ"
Լվացվող կավիճ ներկ սպիտակ KUDO KU-P101,3800,1,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, քար, կերամիկա, ապակի, Ամբողջական չորացում` - 30 րոպե"
Փչովի ներկ ջրային հիմքով փոքր կապույտ մետալիկ KUDO KU-P218,2500,1,"Ծավալ` - 210 մլ․ / ≈ 0.7 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, քար, կերամիկա, ապակի, Ամբողջական չորացում` - 30 րոպե"
Փչովի էմալ դեկոր GLITTER KUDO KU-C204 կարմիր,3000,3,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթб կերամիկա, Ամբողջական չորացում` - 2 ժամ"
Փչովի էմալ դեկոր GLITTER KUDO KU-C203 կանաչ,2600,4,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, կերամիկա, Ամբողջական չորացում` - 2 ժամ"
Փչովի էմալ ակրիլային մուգ մոխրագույն փայլուն KUDO KU-A7012,1200,8,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 520 մլ․ / ≈ 2 м², Գույն` - Մուգ մոխրագույն RAL 7012"
Փչովի էմալ ակրիլային կապույտ փայլուն KUDO KU-A5005,1200,7,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 520 մլ․ / ≈ 2 м², Գույն` - Կապույտ RAL 5005"
Փչովի էմալ ակրիլային վարդագույն փայլուն KUDO KU-A3015,1200,12,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Գույն` - Վարդագույն RAL 3015, Ծավալ` - 0.52 լ"
Փչովի էմալ ակրիլային մոխրագույն անփայլ KUDO KU-A105,1850,2,"Տիպ` - Սփրեյ ներկ շուտ չորացող անփայլ, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 520 մլ․ / ≈ 2 м², Գույն` - Մոխրագույն"
Փչովի ներկ նիտրո սև KUDO KU-OA9005,1200,20,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո սպիտակ KUDO KU-OA9003,1200,41,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո շոկոլադ KUDO KU-OA8017,1200,8,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո շականակագույն KUDO KU-OA8003,1200,11,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո մուգ մոխրագույն RUS KU-OA7011,1200,9,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո մոխրագույն KU-OA7001,1200,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո կանաչ KUDO KU-OA6029,1200,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ վառ կանաչ KUDO KU-OA6018,1200,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո ճահճային կանաչ KUDO KU-OA6009,1200,9,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո մուգ կանաչ KU-OA6005,1200,5,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո կանաչ KUDO KU-OA6002,1200,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո փիրուզագույն KUDO KU-OA5021,1200,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի էմալ ունիվերսալ ակրիլային ազդանշանային կապույտ KUDO KU-OA5005,1200,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ նիտրո կապույտ KU-OA5002,1200,13,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ ֆուքսիա KUDO KU-OA4010,1200,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ վառ կարմիր KUDO KU-OA3020,1200,12,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Էմալ ունիվերսալ ակրիլային ցինկ դեղին KUDO KU-OA1018,1200,17,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ"
Փչովի ներկ ունիվերսալ դեղնավուն շականակագույն KUDO KU-08007 RAL,1200,3,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, արդեն ներկված ծածկույթ"
Փչովի ներկ ունիվերսալ մոխրագույն KUDO KU-07035 RAL,1200,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, արդեն ներկված ծածկույթ"
Փչովի ներկ ունիվերսալ բեժ KUDO KU-01001 RAL,1200,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, արդեն ներկված ծածկույթ"
Փչովի Էմալ բաց մոխրագույն KUDO KU-09002R RAL,1200,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, արդեն ներկված ծածկույթ"
Փչովի Էմալ կանաչ մամուռ KUDO KU-06005R RAL,1200,1,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, արդեն ներկված ծածկույթ"
Փչովի Էմալ կանաչ KUDO KU-06002R RAL,1200,2,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, արդեն ներկված ծածկույթ"
Փչովի Էմալ ուլտրամարին կապույտ KUDO KU-05002R RAL,1200,9,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, արդեն ներկված ծածկույթ"
Փչովի էմալ ալկիդային կապտամանուշակագույն անփայլ KUDO KU-10110,1200,7,"Ծավալ` - 0.52լ, Նախատեսված մակերևույթ` - Նախապես մշակված մետաղ և փայտ"
Էմալ ունիվերսալ պաշտպանիչ ալյումին-ցինկ KUDO KU-1090,1500,5,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, Ամբողջական չորացում` - 2 ժամ"
Փչովի էմալ սպիտակ կենցաղ տեխնիկայի KUDO KU-1311,2150,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - մետաղական, պլաստիկ (բացի պոլիէթիլենից և պոլիպրոպիլենից), ներկված մակերեսով"
Փչովի էմալ ժանգի պղնձագույն սև երանգով KUDO KU-3015,1450,4,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, արդեն ներկված ծածկույթ ժանգոտ հետքերով"
Փչովի էմալ ժանգի պղնձագույն KUDO KU-3007,2100,5,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, արդեն ներկված ծածկույթ ժանգոտ հետքերով"
Փչովի էմալ ժանգի բրոնզագույն KUDO KU-3006,1500,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, արդեն ներկված ծածկույթ ժանգոտ հետքերով"
Փչովի էմալ ժանգի արծաթագույն KUDO KU-3001,1700,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, արդեն ներկված ծածկույթ ժանգոտ հետքերով"
Փչովի էմալ-գրունտ ժանգի վրա մոխրագույն KUDO KU-317042,1800,2,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, արդեն ներկված ծածկույթ ժանգոտ հետքերով, Գույն` - Մոխրագույն անփայլ"
Փչովի էմալ-գրունտ ժանգի վրա կանաչ KUDO KU-316002,1500,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, արդեն ներկված ծածկույթ ժանգոտ հետքերով, Գույն` - Կանաչ անփայլ"
Աերոզոլային հրակայուն ներկ ոսկեգույն KUDO KU-5007,2000,6,"Մակերես` - 2 քառ․ մետր, Ջերմակայունություն` - +400°С±5°С, Ամբողջական չորացում` - 2 ժամ, Գույն` - Ոսկեգույն"
Էմալ ջեռուցման մարտկոցների KUDO KU-5101,1650,7,
Փչովի էմալ պլաստիկի շականակագույն KUDO KU-6011 (RAL 8017),1400,4,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Պլաստիկ"
Փչովի էմալ պլաստիկի բորդո KUDO KU-6010 (RAL 3005),1750,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Պլաստիկ"
Փչովի էմալ պլաստիկի կապույտ KU-6009 (RAL 5005),1700,5,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Պլաստիկ"
Փչովի էմալ պլաստիկի կանաչ KUDO KU-6008 (RAL 6005),1850,5,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Պլաստիկ"
Փչովի էմալ պլաստիկի կարմիր KUDO KU-6006 (RAL 3020),1400,4,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Պլաստիկ"
Փչովի էմալ պլաստիկի բաց մոխրագույն KUDO KU-6005 (RAL 7035),1400,19,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Պլաստիկ"
Փչովի էմալ պլաստիկի մոխրագույն KUDO KU-6001 (RAL 7031),2000,2,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Պլաստիկ, Գույն` - Մոխրագույն անփայլ"
Էմալ խոզանակով լոգարանի և կերամիկայի վերանորոգման համար KUDO KU-7K1301,900,1,"Ծավալ` - 15 մլ ~ 0,01 մ², Նախատեսված մակերևույթ` - Մետաղ, ներկված մակերես, քար, սիլիկատային էմալ և կերամիկա, Գույն` - Փայլուն սպիտակ"
Կահույքի փայլուն նիտրոցելյուլոզային լաք KUDO KU-9008,1700,5,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Փայտ"
Կահույքի անփայլ նիտրոցելյուլոզային լաք KUDO KU-9009,1700,5,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Փայտ"
Լաք երանգավորված փայտի համարKUDO KU-9045,1800,1,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված է` - Փայտ"
Լաք երանգավորված (Կարմրափայտ ծառ) փայտի համարKUDO KU-9044,1950,8,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Փայտ"
Լաք երանգավորված (Ընկույզ) փայտի համարKUDO KU-9042,1950,10,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Փայտ"
Լաք երանգավորված (Սոճի) փայտի համարKUDO KU-9041,1950,4,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Փայտ"
Ունիվերսալ յուղազերծող միջոց KUDO KU-9102,1400,14,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ և ապակի"
Փչովի ներկ սև զամշի համար KUDO KU-5251,1850,3,"Ծավալ` - 400 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Զամշ և նաբուկ, Գույն` - Սև"
Փչովի ներկ շականակագույն կաշվի համար KUDO KU-5241,1600,2,"Ծավալ` - 400 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Հարթ կաշի, Գույն` - Սև"
Փչովի ներկ ունիվերսալ հին պղինձ KUDO KU-1031,1600,8,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, պլաստիկ, փայտ, արդեն ներկված ծածկույթ, Գույն` - Հին պղինձ"
Փչովի ներկ երկնագույն KUDO KU-OA5015,1200,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, Գույն` - Երկնագույն"
Փչովի ներկ ազդանշանային մանուշակագույն KUDO KU-OA4008,1200,17,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, Գույն` - ազդանշանային մանուշակագույն"
Փչովի ներկ մանուշակագույն KUDO KU-OA4005,1200,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, Գույն` - Մանուշակագույն"
Փչովի ներկ կարմրանարնջագույն KUDO KU-OA3000,1200,13,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, Գույն` - Կարմրանարնջագույն"
Փչովի ներկ նարնջագույն KUDO KU-OA2001,1200,9,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, Գույն`` - Նարնջագույն"
Փչովի ներկ ծիրանագույն KUDO KU-OA1034,1200,9,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, Գույն` - Ծիրանագույն"
Փչովի ներկ դեղին KUDO KU-OA1023,1200,19,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, Գույն` - Դեղին"
Փչովի ներկ բեժ KUDO KU-OA1001,1200,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, պլաստիկ, արդեն ներկված ծածկույթ, Գույն` - Բեժ փայլուն"
էմալ մետաղական սալիկների համար մուգ մոխրագույն KUDO KU-07005R,1200,4,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, արդեն ներկված ծածկույթ"
էմալ մետաղական սալիկների համար մոխրագույն KUDO KU-07004R,1200,5,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, արդեն ներկված ծածկույթ"
Կպչուն պիտակների և սոսինձի հետքերի հեռացման միջոց KUDO KU-H401,2000,5,Ծավալ` - 400 մլ․ / ≈ 2 մ²
Փչովի ներկ շականակագույն զամշի համար KUDO KU-5252,1300,3,"Տիպ` - Սփրեյ ներկ, Նախատեսված մակերևույթ` - Զամշ և նաբուկ, Ծավալ` - 400 մլ․ / ≈ 2 м², Գույն` - Շականակագույն"
Փչովի ներկ շականակագույն կաշվի համար KUDO KU-5242,1300,4,"Տիպ` - Սփրեյ ներկ, Նախատեսված մակերևույթ` - Հարթ կաշի, Ծավալ` - 400 մլ․ / ≈ 2 м², Գույն` - Շականակագույն"
Փչովի էմալ PVX պրոֆիլի համար KUDO KUDO KU-6101,1800,4,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Պլաստիկ, Գույն` - սպիտակ"
Փչովի էմալ ֆլուրսցետային նարնջագույն KUDO KU-1206,1750,23,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Նախատեսված մակերևույթ` - Մետաղ, պլաստիկ, փայտ, արդեն ներկված ծածկույթ, Գույն` - Նարնջագույն անփայլ"
Փչովի էմալ ֆլուրսցետային սպիտակ KUDO KU-1203,1650,9,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Նախատեսված մակերևույթ` - Մետաղ, պլաստիկ, փայտ, արդեն ներկված ծածկույթ, Գույն` - Կանաչ անփայլ"
Փչովի էմալ ֆլուրսցետային սպիտակ KUDO KU-1201,1750,6,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Նախատեսված մակերևույթ` - Մետաղ, պլաստիկ, փայտ, արդեն ներկված ծածկույթ, Գույն` - Սպիտակ անփայլ"
Փչովի էմալ ալկիդային սպիտակ անփայլ KUDO KU-1101,1200,24,"Տիպ` - Սփրեյ ներկ, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 520 մլ․ / ≈ 2 м², Գույն` - Սպիտակ անփայլ, Նախատեսված մակերևույթ` - Նախապես մշակված մետաղ և փայտ"
Փչովի էմալ պլաստիկի արծաթագույն KUDO KU-6012 (RAL 9006),2200,6,"Ծավալ` - 520 մլ․ / ≈ 2 м², Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Գույն` - արծաթագույն, Նախատեսված մակերևույթ` - Պլաստիկ"
Փչովի էմալ արծաթագույն խամերած սև երանգով KUDO KU-3013,1500,4,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, արդեն ներկված ծածկույթ ժանգոտ հետքերով, Գույն` - Արծաթագույ խամերած սև երանգով"
Փչովի էմալ բրոնզագույն խամերած սև երանգով KU-3009,1700,4,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, արդեն ներկված ծածկույթ ժանգոտ հետքերով, Գույն` - Բրոնզագույն խամերած սև երանգով"
Փչովի էմալ խամեր արծաթ կարիչնվի KUDO KU-3008,1500,2,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, արդեն ներկված ծածկույթ ժանգոտ հետքերով, Գույն` - Շականակագույն խամերած արծաթագույն երանգով"
